#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231009   18:31:16      0     46     41      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     22 
 20231009   18:31:17      0     46     41      -     98     10      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
 20231009   18:31:18      0     46     41      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     69     23 
 20231009   18:31:19      0     46     41      -     98     10      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     23 
 20231009   18:31:20      0     46     42      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     21 
 20231009   18:31:21      0     47     42      -     98     13      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     69     21 
 20231009   18:31:22      0     46     42      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     66     20 
 20231009   18:31:23      0     46     42      -     98     13      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     66     19 
 20231009   18:31:24      0     46     43      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     21 
 20231009   18:31:25      0     46     43      -     98     13      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     75     21 
 20231009   18:31:26      0     46     43      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     22 
 20231009   18:31:27      0     46     43      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     22 
 20231009   18:31:28      0     47     43      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     22 
 20231009   18:31:29      0     47     43      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     23 
 20231009   18:31:30      0     47     44      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:31:31      0     46     44      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     70     22 
 20231009   18:31:33      0     47     44      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     21 
 20231009   18:31:34      0     48     44      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:31:35      0     48     44      -     98     13      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     21 
 20231009   18:31:36      0     47     45      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     21 
 20231009   18:31:37      0     47     45      -     98     13      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     66     20 
 20231009   18:31:38      0     47     45      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     19 
 20231009   18:31:39      0     47     45      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     22 
 20231009   18:31:40      0     47     45      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     21 
 20231009   18:31:41      0     47     45      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     23 
 20231009   18:31:42      0     47     46      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     23 
 20231009   18:31:43      0     47     46      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:31:44      0     48     46      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     22 
 20231009   18:31:45      0     48     46      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     19 
 20231009   18:31:46      0     48     46      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:31:47      0     48     46      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     22 
 20231009   18:31:48      0     49     46      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     21 
 20231009   18:31:50      0     48     47      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     63     21 
 20231009   18:31:51      0     47     47      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     20 
 20231009   18:31:52      0     47     47      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     22 
 20231009   18:31:53      0     47     47      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     20 
 20231009   18:31:54      0     47     47      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     23 
 20231009   18:31:55      0     49     47      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     22 
 20231009   18:31:56      0     47     47      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     22 
 20231009   18:31:57      0     48     48      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     22 
 20231009   18:31:58      0     47     48      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     21 
 20231009   18:31:59      0     47     48      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     22 
 20231009   18:32:00      0     48     48      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     22 
 20231009   18:32:01      0     48     48      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     21 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231009   18:32:02      0     47     48      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     66     18 
 20231009   18:32:03      0     47     48      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     22 
 20231009   18:32:04      0     47     48      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     78     21 
 20231009   18:32:05      0     47     49      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     22 
 20231009   18:32:06      0     47     49      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     23 
 20231009   18:32:08      0     48     49      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     77     23 
 20231009   18:32:09      0     47     49      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     71     21 
 20231009   18:32:10      0     49     49      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     20 
 20231009   18:32:11      0     48     49      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     22 
 20231009   18:32:12      0     48     49      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     74     22 
 20231009   18:32:13      0     48     49      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     69     21 
 20231009   18:32:14      0     48     49      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     72     20 
 20231009   18:32:15      0     48     50      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     73     22 
 20231009   18:32:16      0     48     50      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     22 
 20231009   18:32:17      0     48     50      -     98     12      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     80     21 
 20231009   18:32:18      0     47     50      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     79     23 
 20231009   18:32:19      0     48     50      -     98     11      0      0      0      0   5000   1590      0      0   2493     43      0      0      0     76     22 
