#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231012   20:52:34      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:36      0     34     51      -      0      0      0      0      0      0   5000   1590      0      0      6      2      0      0      0      0      0 
 20231012   20:52:36      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231012   20:52:37      0     26     50      -      0      0      0      0      0      0   5000    360      0      0      6      2      0      0      0      0      0 
 20231012   20:52:37      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:38      0     26     50      -      0      0      0      0      0      0   5000    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:38      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:39      0     26     49      -      0      0      0      0      0      0   5000    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:39      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:40      0     26     49      -      0      0      0      0      0      0   5000    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:40      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:41      0      9     48      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:41      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:42      0      9     48      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:42      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:43      0      9     48      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:43      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:45      0      9     47      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:45      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:46      0      9     47      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:46      1      9     38      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:47      0      9     47      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:52:47      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
