#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231019   08:03:47      0     38     45      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     21 
 20231019   08:03:47      1     37     47      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:03:48      0     38     45      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:03:48      1     37     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     90     23 
 20231019   08:03:49      0     38     45      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:03:49      1     37     47      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:03:50      0     38     45      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     21 
 20231019   08:03:50      1     37     47      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    101     21 
 20231019   08:03:51      0     38     45      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     22 
 20231019   08:03:51      1     37     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     90     23 
 20231019   08:03:52      0     38     46      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:03:52      1     37     48      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    103     20 
 20231019   08:03:53      0     38     46      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     21 
 20231019   08:03:53      1     37     48      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    100     21 
 20231019   08:03:54      0     38     46      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:03:54      1     37     48      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     89     23 
 20231019   08:03:55      0     38     46      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:03:55      1     37     48      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    101     20 
 20231019   08:03:57      0     38     46      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     21 
 20231019   08:03:57      1     37     48      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:03:58      0     38     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:03:58      1     38     48      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     90     23 
 20231019   08:03:59      0     38     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:03:59      1     37     49      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:00      0     38     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     21 
 20231019   08:04:00      1     37     49      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     89     23 
 20231019   08:04:01      0     38     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:01      1     38     49      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:02      0     38     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     21 
 20231019   08:04:02      1     38     49      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:03      0     39     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     22 
 20231019   08:04:03      1     38     49      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     91     23 
 20231019   08:04:04      0     39     47      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     96     22 
 20231019   08:04:04      1     37     49      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:05      0     39     48      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     21 
 20231019   08:04:05      1     37     49      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     21 
 20231019   08:04:07      0     38     48      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     22 
 20231019   08:04:07      1     38     50      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     89     23 
 20231019   08:04:08      0     39     48      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:08      1     38     50      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:09      0     39     48      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     98     22 
 20231019   08:04:09      1     38     50      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     90     23 
 20231019   08:04:10      0     39     48      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:10      1     38     50      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     90     23 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231019   08:04:11      0     38     48      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     21 
 20231019   08:04:11      1     38     50      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:12      0     38     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     22 
 20231019   08:04:12      1     38     50      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     89     23 
 20231019   08:04:13      0     39     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     95     22 
 20231019   08:04:13      1     38     50      -     40      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0    102     20 
 20231019   08:04:14      0     39     49      -     41      0      0      0      0      0   5000   1590      0      0   4112      5      0      0      0     97     22 
