#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231012   20:55:48      1      9     38      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:49      0     59     51      -     76     29      0      0      0      0   5000   1590      0      0    129      5      0      0      0     60     16 
 20231012   20:55:49      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:50      0     60     51      -     76     29      0      0      0      0   5000   1590      0      0    129      5      0      0      0     64     15 
 20231012   20:55:50      1      9     38      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:51      0     62     52      -     76     29      0      0      0      0   5000   1590      0      0    129      5      0      0      0     64     14 
 20231012   20:55:51      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:53      0     61     52      -     76     29      0      0      0      0   5000   1590      0      0    129      5      0      0      0     64     15 
 20231012   20:55:53      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:54      0     62     52      -     77     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     63     16 
 20231012   20:55:54      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:55      0     60     52      -     76     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     60     16 
 20231012   20:55:55      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:56      0     61     53      -     77     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     64     15 
 20231012   20:55:56      1      9     38      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:57      0     61     53      -     76     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     62     14 
 20231012   20:55:57      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:58      0     60     53      -     77     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     64     15 
 20231012   20:55:58      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:55:59      0     63     54      -     77     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     62     16 
 20231012   20:55:59      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231012   20:56:00      0     61     54      -     77     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     61     16 
 20231012   20:56:00      1      9     38      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:56:02      0     61     54      -     77     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     54     16 
 20231012   20:56:02      1      9     37      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:56:03      0     62     54      -     77     28      0      0      0      0   5000   1590      0      0    129      5      0      0      0     63     14 
 20231012   20:56:03      1      9     38      -      0      0      0      0      0      0    405    300      0      0      9      3      0      0      0      0      0 
 20231012   20:56:04      0     34     53      -      2      0      0      0      0      0   5000   1590      0      0      6      2      0      0      0      0      0 
 20231012   20:56:04      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:05      0     34     53      -      0      0      0      0      0      0   5000   1590      0      0      6      2      0      0      0      0      0 
 20231012   20:56:05      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:06      0     26     52      -      0      0      0      0      0      0   5000    360      0      0      6      2      0      0      0      0      0 
 20231012   20:56:06      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:07      0     26     52      -      0      0      0      0      0      0   5000    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:07      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:08      0     26     51      -      0      0      0      0      0      0   5000    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:08      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:09      0      9     51      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:09      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:11      0      9     50      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:11      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:12      0      9     50      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:12      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:13      0      9     49      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:13      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:14      0      9     49      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:14      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:15      0      9     49      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:15      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:16      0      9     49      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:16      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:17      0      9     48      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:17      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:19      0      9     48      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:19      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:20      0      9     48      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:20      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:21      0      9     48      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:21      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:22      0     13     48      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:22      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:23      0      9     47      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:23      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:24      0      9     47      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:24      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB   errs   errs   errs   MB/s   MB/s 
 20231012   20:56:25      0      9     47      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:25      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:27      0      9     47      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
 20231012   20:56:27      1      9     37      -      0      0      0      0      0      0    405    300      0      0      6      2      0      0      0      0      0 
